,Genre,Main Genre
3006,canadian punk,Rock
3007,indonesian indie rock,Rock
3008,swedish melodic rock,Rock
3009,indonesian pop rock,Rock
3010,swiss punk,Rock
3011,indonesian post-hardcore,Rock
3012,taiwan post-rock,Rock
3013,indonesian psychedelia,Rock
3014,indonesian punk,Rock
3015,indonesian reggae,Rock
3016,british math rock,Rock
3017,indonesian rock,Rock
3018,grand rapids indie,Rock
3019,indonesian shoegaze,Rock
3020,brazilian punk rock,Rock
3021,indonesian ska,Rock
3022,west yorkshire indie,Rock
3023,indonesian stoner rock,Rock
3024,dc hardcore,Rock
3025,french post-punk,Rock
3026,dayton indie,Rock
3027,avant-rock,Rock
3028,dark post-punk,Rock
3029,industrial noise,Rock
3030,polish noise rock,Rock
3031,french garage rock,Rock
3032,pop emo,Rock
3033,instrumental math rock,Rock
3034,portsmouth indie,Rock
3035,instrumental post-rock,Rock
3036,argentine alternative rock,Rock
3037,instrumental rock,Rock
3038,crossover prog,Rock
3039,instrumental stoner rock,Rock
3040,prank,Rock
3041,french experimental rock,Rock
3042,proto-techno,Rock
3043,irish post-punk,Rock
3044,anadolu rock,Rock
3045,irish punk,Rock
3046,puerto rican rock,Rock
3047,french emo,Rock
3048,cowpunk,Rock
3049,irish shoegaze,Rock
3050,raga rock,Rock
3051,isle of wight indie,Rock
3052,reading indie,Rock
3053,freakbeat,Rock
3054,rhythm rock,Rock
3055,italian modern prog,Rock
3056,rock alternatif francais,Rock
3057,italian new wave,Rock
3058,rock brasiliense,Rock
3059,frankfurt indie,Rock
3060,rock curitibano,Rock
3061,italian post-rock,Rock
3062,coldwave,Rock
3063,italian progressive rock,Rock
3064,rock nacional,Rock
3065,italian rockabilly,Rock
3066,rock noise,Rock
3067,italian stoner rock,Rock
3068,rock pernambucano,Rock
3069,j-poprock,Rock
3070,rock progressif francais,Rock
3071,avant-prog,Rock
3072,rock viet,Rock
3073,jangle rock,Rock
3074,classic indonesian rock,Rock
3075,japanese alternative rock,Rock
3076,classic finnish rock,Rock
3077,japanese garage rock,Rock
3078,russian punk rock,Rock
3079,japanese indie rock,Rock
3080,sacred steel,Rock
3081,japanese math rock,Rock
3082,black punk,Rock
3083,japanese post-rock,Rock
3084,chinese punk,Rock
3085,chilean rock,Rock
3086,bosstown sound,Rock
3087,song poem,Rock
3088,japanese prog,Rock
3089,greek psychedelic rock,Rock
3090,albuquerque indie,Rock
3091,japanese psychedelic rock,Rock
3092,southampton indie,Rock
3093,ye ye,Rock
3094,spacegrunge,Rock
3095,fort wayne indie,Rock
3096,canadian stoner rock,Rock
3097,zolo,Rock
3098,canadian shoegaze,Rock
3099,folk rock italiano,Rock
3100,canadian rockabilly,Rock
3101,belgian post-rock,Rock
3102,surf music,Rock
3103,kelowna bc indie,Rock
3104,swansea indie,Rock
3105,flute rock,Rock
3106,swedish hard rock,Rock
3107,florida hardcore,Rock
3108,swedish prog,Rock
3109,firenze indie,Rock
3110,swedish stoner rock,Rock
3111,konsrock,Rock
3112,swiss singer-songwriter,Rock
3113,korean indie rock,Rock
3114,canadian garage rock,Rock
3115,finnish rockabilly,Rock
3116,tape club,Rock
3117,finnish psychedelic rock,Rock
3118,texas punk,Rock
3119,lancashire indie,Rock
3120,brutal prog,Rock
3121,lancaster pa indie,Rock
3122,trash rock,Rock
3123,austrian stoner rock,Rock
3124,british comedy,Rock
3125,latin surf rock,Rock
3126,uk noise rock,Rock
3127,finnish progressive rock,Rock
3128,utah indie,Rock
3129,finnish hard rock,Rock
3130,vegas indie,Rock
3131,leicester indie,Rock
3132,vintage swoon,Rock
3133,finnish alternative rock,Rock
3134,brazilian post-rock,Rock
3135,lincoln ne indie,Rock
3136,german rockabilly,Rock
3137,fast melodic punk,Rock
3138,deep active rock,Rock
3139,little rock indie,Rock
3140,pinoy alternative rock,Rock
3141,faroese rock,Rock
3142,pinoy praise,Rock
3143,australian surf rock,Rock
3144,dark rock,Rock
3145,lo-fi emo,Rock
3146,pittsburgh rock,Rock
3147,experimental rock,Rock
3148,danish rock,Rock
3149,experimental indie rock,Rock
3150,danish punk,Rock
3151,london on indie,Rock
3152,polish post-rock,Rock
3153,eugene indie,Rock
3154,danish post-punk,Rock
3155,louisville underground,Rock
3156,art punk,Rock
3157,essex indie,Rock
3158,danish pop rock,Rock
3159,worcester ma indie,Rock
3160,danish electro,Rock
3161,wuhan indie,Rock
3162,dance-punk,Rock
3163,gothabilly,Rock
3164,post-post-hardcore,Rock
3165,emo punk,Rock
3166,czech folk rock,Rock
3167,belgian stoner rock,Rock
3168,power blues-rock,Rock
3169,malaysian post-rock,Rock
3170,power-pop punk,Rock
3171,elephant 6,Rock
3172,prog quebec,Rock
3173,australian rockabilly,Rock
3174,anime rock,Rock
3175,mathcore,Rock
3176,protopunk,Rock
3177,mathgrind,Rock
3178,psychedelic folk rock,Rock
3179,medieval rock,Rock
3180,psychedelic space rock,Rock
3181,electronicore,Rock
3182,pub rock,Rock
3183,australian post-rock,Rock
3184,american shoegaze,Rock
3185,melodic hard rock,Rock
3186,punk ecuatoriano,Rock
3187,bemani,Rock
3188,punta rock,Rock
3189,mexican classic rock,Rock
3190,cornwall indie,Rock
3191,mexican post-rock,Rock
3192,rap guarulhense,Rock
3193,egyptian rock,Rock
3194,rap toscana,Rock
3195,edinburgh indie,Rock
3196,american post-rock,Rock
3197,ecuadorian alternative rock,Rock
3198,rhythm and boogie,Rock
3199,minimal wave,Rock
3200,colombian rock,Rock
3201,easycore,Rock
3202,rock abc paulista,Rock
3203,minneapolis punk,Rock
3204,rock alternativo brasileiro,Rock
3205,mod revival,Rock
3206,rock baiano,Rock
3207,dutch stoner rock,Rock
3208,rock caipira,Rock
3209,modern blues rock,Rock
3210,rock catarinense,Rock
3211,dutch rock,Rock
3212,rock gospel brasileiro,Rock
3213,modern downshift,Rock
3214,rock in opposition,Rock
3215,dutch punk rock,Rock
3216,rock kapak,Rock
3217,dutch prog,Rock
3218,rock mineiro,Rock
3219,modern hardcore,Rock
3220,rock nacional brasileiro,Rock
3221,dusseldorf indie,Rock
3222,rock nica,Rock
3223,modern mod,Rock
3224,rock of gibraltar,Rock
3225,modern noise rock,Rock
3226,rock paraibano,Rock
3227,modern progressive rock,Rock
3228,rock piauiense,Rock
3229,aussie emo,Rock
3230,rock progresivo mexicano,Rock
3231,modern southern rock,Rock
3232,classic psychedelic rock,Rock
3233,montana indie,Rock
3234,rock sul-mato-grossense,Rock
3235,moroccan rock,Rock
3236,ambient post-rock,Rock
3237,mumbai indie,Rock
3238,classic j-rock,Rock
3239,dunedin sound,Rock
3240,classic greek rock,Rock
3241,neo-industrial rock,Rock
3242,classic garage rock,Rock
3243,neo-progressive,Rock
3244,russian indie rock,Rock
3245,neo-rockabilly,Rock
3246,russian post-rock,Rock
3247,neo-trad prog,Rock
3248,classic danish rock,Rock
3249,nepali rock,Rock
3250,rwandan gospel,Rock
3251,dundee indie,Rock
3252,samba-rock,Rock
3253,bogor indie,Rock
3254,sasscore,Rock
3255,german punk rock,Rock
3256,christian hard rock,Rock
3257,grebo,Rock
3258,scottish new wave,Rock
3259,new england emo,Rock
3260,scottish shoegaze,Rock
3261,new hampshire indie,Rock
3262,chinese post-rock,Rock
3263,drone rock,Rock
3264,alternative emo,Rock
3265,dreamo,Rock
3266,ska revival,Rock
3267,dreamgaze,Rock
3268,sleaze rock,Rock
3269,atmospheric post-rock,Rock
3270,slovak rock,Rock
3271,double drumming,Rock
3272,chicano punk,Rock
3273,new york shoegaze,Rock
3274,chicago punk,Rock
3275,newcastle indie,Rock
3276,nintendocore,Rock
3277,no wave,Rock
3278,southeast asian post-rock,Rock
3279,noise,Rock
3280,chapel hill sound,Rock
3281,noise punk,Rock
3282,chaotic hardcore,Rock
3283,doomgaze,Rock
3284,canterbury scene,Rock
3285,noisecore,Rock
3286,spanish post-rock,Rock
3287,nordic post-rock,Rock
3288,spanish psychedelic rock,Rock
3289,norman ok indie,Rock
3290,spanish rockabilly,Rock
3291,north carolina emo,Rock
3292,st petersburg fl indie,Rock
3293,north east england indie,Rock
3294,stuttgart indie,Rock
3295,northamptonshire indie,Rock
3296,supergroup,Rock
3297,diy pop punk,Rock
3298,surf punk,Rock
3299,norwegian alternative rock,Rock
3300,swamp rock,Rock
3301,norwegian folk rock,Rock
3302,canadian psychedelic rock,Rock
3303,norwegian prog,Rock
3304,swedish garage rock,Rock
3305,norwegian psychedelic,Rock
3306,canadian psychedelic,Rock
3307,norwegian punk rock,Rock
3308,swedish post-punk,Rock
3309,norwegian rock,Rock
3310,swedish psychedelic rock,Rock
3311,detroit rock,Rock
3312,swedish rockabilly,Rock
3313,derby indie,Rock
3314,swiss alternative rock,Rock
3315,nu gaze,Rock
3316,canadian post-rock,Rock
3317,delaware indie,Rock
3318,canadian post-punk,Rock
3319,deep swedish rock,Rock
3320,synth prog,Rock
3321,nz alternative rock,Rock
3322,cambodian rock,Rock
3323,deep space rock,Rock
3324,taiwan rock,Rock
3325,nz punk,Rock
3326,telugu indie,Rock
3327,deep soft rock,Rock
3328,texas pop punk,Rock
3329,okc indie,Rock
3330,thai folk rock,Rock
3331,deep punk rock,Rock
3332,thai post-rock,Rock
3333,deep psychobilly,Rock
3334,british post-rock,Rock
3335,one-person band,Rock
3336,traditional ska,Rock
3337,uk post-hardcore,Rock
3338,triangle indie,Rock
3339,uk post-punk revival,Rock
3340,british industrial,Rock
3341,uk stoner rock,Rock
3342,uk beatdown,Rock
3343,ukrainian folk rock,Rock
3344,uk dub,Rock
3345,underground grunge,Rock
3346,uk pop punk,Rock
3347,gothic post-punk,Rock
3348,uk post-punk,Rock
3349,ostrock,Rock
3350,uk rockabilly,Rock
3351,deep progressive rock,Rock
3352,ukrainian alternative rock,Rock
3353,deep new wave,Rock
3354,brazilian surf rock,Rock
3355,paisley underground,Rock
3356,uppsala indie,Rock
3357,pakistani rock,Rock
3358,brazilian stoner rock,Rock
3359,palm desert scene,Rock
3360,varmland rock,Rock
3361,panamanian rock,Rock
3362,brazilian rockabilly,Rock
3363,paraguayan rock,Rock
3364,vintage rockabilly,Rock
3365,parody,Rock
3366,vocaloid rock,Rock
3367,deep melodic hard rock,Rock
3368,washington indie,Rock
3369,deep indie rock,Rock
3370,brazilian lo-fi rock,Rock
3371,deep gothic post-punk,Rock
3372,deep classic garage rock,Rock
3373,german rock,Rock
3374,windsor on indie,Rock
3375,lund indie,Rock
3376,luxembourgian indie,Rock
3377,macedonian rock,Rock
3378,japanese punk rock,Rock
3379,brazilian emo,Rock
3380,york indie,Rock
3381,japanoise,Rock
3382,zeuhl,Rock
3383,jazz rock,Rock
3384,zoomergaze,Rock
3385,aberdeen indie,Rock
3386,Metal,Metal
3387,metal,Metal
3388,post-grunge,Metal
3389,alternative metal,Metal
3390,metalcore,Metal
3391,nu metal,Metal
3392,pinoy alternative,Metal
3393,glam metal,Metal
3394,screamo,Metal
3395,hardcore,Metal
3396,rap metal,Metal
3397,darkwave,Metal
3398,deathcore,Metal
3399,frenchcore,Metal
3400,skate punk,Metal
3401,melodic metal,Metal
3402,power metal,Metal
3403,death metal,Metal
3404,djent,Metal
3405,folk metal,Metal
3406,hardcore punk,Metal
3407,groove metal,Metal
3408,symphonic metal,Metal
3409,industrial metal,Metal
3410,sea shanties,Metal
3411,progressive metal,Metal
3412,melodic hardcore,Metal
3413,speed metal,Metal
3414,pirate metal,Metal
3415,medieval metal,Metal
3416,gothic metal,Metal
3417,thrash metal,Metal
3418,melodic death metal,Metal
3419,black metal,Metal
3420,sludge metal,Metal
3421,doom metal,Metal
3422,grindcore,Metal
3423,magyar alternative,Metal
3424,metal cover,Metal
3425,wrestling,Metal
3426,slayer,Metal
3427,kabarett,Metal
3428,hard alternative,Metal
3429,shred,Metal
3430,spanish metal,Metal
3431,oi,Metal
3432,heavy metal,Metal
3433,mexican metal,Metal
3434,sacramento indie,Metal
3435,metal guitar,Metal
3436,icelandic punk,Metal
3437,turkish metal,Metal
3438,argentine metal,Metal
3439,skinhead oi,Metal
3440,texas metal,Metal
3441,appalachian black metal,Metal
3442,swedish black metal,Metal
3443,pinoy metal,Metal
3444,progressive post-hardcore,Metal
3445,australian death metal,Metal
3446,new wave of osdm,Metal
3447,bleakgaze,Metal
3448,bolivian metal,Metal
3449,blackened screamo,Metal
3450,blackgaze,Metal
3451,blackened hardcore,Metal
3452,blackened deathcore,Metal
3453,blackened crust,Metal
3454,melodic deathcore,Metal
3455,boston hardcore,Metal
3456,metal cristao,Metal
3457,boston metal,Metal
3458,musica ponta-grossense,Metal
3459,boston punk,Metal
3460,nyc metal,Metal
3461,brazilian black metal,Metal
3462,post-doom metal,Metal
3463,brazilian death metal,Metal
3464,black thrash,Metal
3465,brazilian doom metal,Metal
3466,slovenian metal,Metal
3467,brazilian grindcore,Metal
3468,symphonic deathcore,Metal
3469,brazilian groove metal,Metal
3470,austrian punk,Metal
3471,brazilian hardcore,Metal
3472,melodic thrash,Metal
3473,brazilian heavy metal,Metal
3474,metal nortista,Metal
3475,brazilian metal,Metal
3476,miami metal,Metal
3477,brazilian metalcore,Metal
3478,neo-trad metal,Metal
3479,brazilian post-hardcore,Metal
3480,norwegian death metal,Metal
3481,brazilian power metal,Metal
3482,opera metal,Metal
3483,brazilian progressive metal,Metal
3484,polish psychedelia,Metal
3485,brazilian punk,Metal
3486,progressive alternative,Metal
3487,brazilian thrash metal,Metal
3488,puerto rican metal,Metal
3489,british black metal,Metal
3490,russian power metal,Metal
3491,british death metal,Metal
3492,skramz,Metal
3493,british grindcore,Metal
3494,spanish death metal,Metal
3495,british power metal,Metal
3496,swedish metalcore,Metal
3497,brutal deathcore,Metal
3498,technical deathcore,Metal
3499,buffalo ny metal,Metal
3500,tribute,Metal
3501,bulgarian metal,Metal
3502,medieval black metal,Metal
3503,bury st edmunds indie,Metal
3504,australian psych,Metal
3505,california hardcore,Metal
3506,metal catarinense,Metal
3507,canadian black metal,Metal
3508,metal gotico,Metal
3509,canadian death metal,Metal
3510,metal piauiense,Metal
3511,canadian hardcore,Metal
3512,mexican death metal,Metal
3513,canadian metal,Metal
3514,montana metal,Metal
3515,canadian metalcore,Metal
3516,neo classical metal,Metal
3517,caribbean metal,Metal
3518,new england metal,Metal
3519,cascadian black metal,Metal
3520,nightrun,Metal
3521,cavernous death metal,Metal
3522,austin metal,Metal
3523,celtic metal,Metal
3524,occult black metal,Metal
3525,central american metal,Metal
3526,pennsylvania hardcore,Metal
3527,chaotic black metal,Metal
3528,polish black metal,Metal
3529,chapman stick,Metal
3530,portuguese black metal,Metal
3531,charred death,Metal
3532,power thrash,Metal
3533,chilean black metal,Metal
3534,progressive doom,Metal
3535,rautalanka,Metal
3536,progressive thrash,Metal
3537,russian black metal,Metal
3538,chilean metal,Metal
3539,black speed metal,Metal
3540,rock cristao fluminense,Metal
3541,chinese black metal,Metal
3542,russian heavy metal,Metal
3543,chinese metal,Metal
3544,saxony metal,Metal
3545,christian death metal,Metal
3546,anarcho-punk,Metal
3547,christian deathcore,Metal
3548,slavic folk metal,Metal
3549,christian doom metal,Metal
3550,south asian metal,Metal
3551,christian hardcore,Metal
3552,stenchcore,Metal
3553,christian metal,Metal
3554,swedish hardcore,Metal
3555,christian metalcore,Metal
3556,swedish thrash metal,Metal
3557,christian power metal,Metal
3558,taiwan metal,Metal
3559,christian symphonic metal,Metal
3560,technical thrash,Metal
3561,christian thrash metal,Metal
3562,thrash-groove metal,Metal
3563,cleveland metal,Metal
3564,turkish death metal,Metal
3565,colombian black metal,Metal
3566,malaysian metal,Metal
3567,colombian death metal,Metal
3568,melodic black metal,Metal
3569,colorado hardcore,Metal
3570,melodic groove metal,Metal
3571,comic metal,Metal
3572,melodic power metal,Metal
3573,connecticut hardcore,Metal
3574,metal balear,Metal
3575,cosmic black metal,Metal
3576,metal colombiano,Metal
3577,cosmic death metal,Metal
3578,metal galego,Metal
3579,croatian metal,Metal
3580,metal mineiro,Metal
3581,crossover thrash,Metal
3582,metal paranaense,Metal
3583,crust punk,Metal
3584,metal tico,Metal
3585,cryptic black metal,Metal
3586,metallic hardcore,Metal
3587,cyber metal,Metal
3588,mexican power metal,Metal
3589,cyberpunk,Metal
3590,minneapolis metal,Metal
3591,cypriot metal,Metal
3592,musica campista,Metal
3593,czech metal,Metal
3594,native american metal,Metal
3595,czsk black metal,Metal
3596,neo-crust,Metal
3597,d-beat,Metal
3598,neue deutsche harte,Metal
3599,danish black metal,Metal
3600,new jersey punk,Metal
3601,danish death metal,Metal
3602,new wave of thrash metal,Metal
3603,danish hardcore,Metal
3604,north carolina metal,Metal
3605,danish metal,Metal
3606,norwegian metal,Metal
3607,dark black metal,Metal
3608,nwobhm,Metal
3609,black metal argentino,Metal
3610,nz hardcore,Metal
3611,death 'n' roll,Metal
3612,atmospheric sludge,Metal
3613,death doom,Metal
3614,oulu metal,Metal
3615,death industrial,Metal
3616,peruvian metal,Metal
3617,black death,Metal
3618,atmospheric doom,Metal
3619,black 'n' roll,Metal
3620,polish folk metal,Metal
3621,deathgrind,Metal
3622,pornogrind,Metal
3623,deathrash,Metal
3624,portuguese metal,Metal
3625,deep folk metal,Metal
3626,post-metal,Metal
3627,deep hardcore,Metal
3628,poznan indie,Metal
3629,deep hardcore punk,Metal
3630,progressive death metal,Metal
3631,deep melodic death metal,Metal
3632,arkansas metal,Metal
3633,deep melodic metalcore,Metal
3634,progressive sludge,Metal
3635,deep metalcore,Metal
3636,psychedelic doom,Metal
3637,deep symphonic black metal,Metal
3638,quebec death metal,Metal
3639,denver metal,Metal
3640,rap metalcore,Metal
3641,depressive black metal,Metal
3642,retro metal,Metal
3643,dissonant death metal,Metal
3644,romanian black metal,Metal
3645,birmingham metal,Metal
3646,russian folk metal,Metal
3647,bergamo indie,Metal
3648,russian metalcore,Metal
3649,drone metal,Metal
3650,russian trap metal,Metal
3651,dub metal,Metal
3652,scottish metal,Metal
3653,dungeon synth,Metal
3654,serbian metal,Metal
3655,dutch black metal,Metal
3656,american metalcore,Metal
3657,dutch death metal,Metal
3658,slamming deathcore,Metal
3659,dutch metal,Metal
3660,american melodeath,Metal
3661,edinburgh metal,Metal
3662,sludgecore,Metal
3663,egyptian metal,Metal
3664,southern metal,Metal
3665,electro dub,Metal
3666,ambient black metal,Metal
3667,electro-industrial,Metal
3668,straight edge,Metal
3669,electronic djent,Metal
3670,swedish doom metal,Metal
3671,emotional black metal,Metal
3672,swedish melodeath,Metal
3673,epic black metal,Metal
3674,swedish power metal,Metal
3675,epic doom,Metal
3676,swiss metal,Metal
3677,estonian metal,Metal
3678,alternative hardcore,Metal
3679,euskal metal,Metal
3680,technical brutal death metal,Metal
3681,experimental black metal,Metal
3682,technical groove metal,Metal
3683,fallen angel,Metal
3684,texas death metal,Metal
3685,fantasy metal,Metal
3686,thall,Metal
3687,finnish black metal,Metal
3688,trancecore,Metal
3689,finnish death metal,Metal
3690,turkce trap metal,Metal
3691,finnish doom metal,Metal
3692,black sludge,Metal
3693,finnish hardcore,Metal
3694,mainland se asia metal,Metal
3695,finnish heavy metal,Metal
3696,maltese metal,Metal
3697,finnish melodeath,Metal
3698,austrian metal,Metal
3699,finnish metal,Metal
3700,austrian black metal,Metal
3701,finnish metalcore,Metal
3702,melodic doom,Metal
3703,finnish pop punk,Metal
3704,australian thrash metal,Metal
3705,finnish post-punk,Metal
3706,melodic metalcore,Metal
3707,finnish power metal,Metal
3708,melodic progressive metal,Metal
3709,finnish progressive metal,Metal
3710,metal baiano,Metal
3711,finnish punk,Metal
3712,metal catala,Metal
3713,florida death metal,Metal
3714,metal cearense,Metal
3715,folk black metal,Metal
3716,australian metalcore,Metal
3717,bengali metal,Metal
3718,metal ecuatoriano,Metal
3719,folk metal latinoamericano,Metal
3720,metal gaucho,Metal
3721,forest black metal,Metal
3722,australian metal,Metal
3723,french black metal,Metal
3724,metal noir quebecois,Metal
3725,french death metal,Metal
3726,metal paraguayo,Metal
3727,french hardcore,Metal
3728,metal pernambucano,Metal
3729,french metal,Metal
3730,metal salvadoreno,Metal
3731,french shoegaze,Metal
3732,metal uruguayo,Metal
3733,belgian metal,Metal
3734,metalcore espanol,Metal
3735,funeral doom,Metal
3736,mexican black metal,Metal
3737,funk metal,Metal
3738,australian black metal,Metal
3739,gaian doom,Metal
3740,mexican thrash metal,Metal
3741,german black metal,Metal
3742,middle eastern black metal,Metal
3743,german death metal,Metal
3744,minnesota metal,Metal
3745,german grindcore,Metal
3746,musica andorra,Metal
3747,german hardcore,Metal
3748,musica maringaense,Metal
3749,german heavy metal,Metal
3750,native american black metal,Metal
3751,german melodeath,Metal
3752,necrogrind,Metal
3753,german metal,Metal
3754,neo metal,Metal
3755,german metalcore,Metal
3756,neo-trad doom metal,Metal
3757,german pagan metal,Metal
3758,nepali metal,Metal
3759,german post-hardcore,Metal
3760,new england black metal,Metal
3761,german power metal,Metal
3762,new jersey hardcore,Metal
3763,german thrash metal,Metal
3764,new wave of glam metal,Metal
3765,belgian hardcore,Metal
3766,new wave of speed metal,Metal
3767,glam punk,Metal
3768,new york death metal,Metal
3769,goa trance,Metal
3770,nordic folk metal,Metal
3771,goregrind,Metal
3772,norwegian black metal,Metal
3773,gothenburg metal,Metal
3774,norwegian doom metal,Metal
3775,gothic alternative,Metal
3776,nova musica amazonense,Metal
3777,gothic black metal,Metal
3778,nu-metalcore,Metal
3779,gothic doom,Metal
3780,nwothm,Metal
3781,belgian death metal,Metal
3782,nyhc,Metal
3783,gothic symphonic metal,Metal
3784,nz metal,Metal
3785,greek black metal,Metal
3786,ohio hardcore,Metal
3787,greek metal,Metal
3788,old school thrash,Metal
3789,grim death metal,Metal
3790,oriental metal,Metal
3791,belgian black metal,Metal
3792,pagan black metal,Metal
3793,grisly death metal,Metal
3794,peruvian death metal,Metal
3795,belfast metal,Metal
3796,atmospheric post-metal,Metal
3797,guatemalan metal,Metal
3798,pirate,Metal
3799,belarusian metal,Metal
3800,pittsburgh metal,Metal
3801,hard glam,Metal
3802,polish death metal,Metal
3803,beatdown,Metal
3804,polish metal,Metal
3805,baltic black metal,Metal
3806,polish thrash metal,Metal
3807,balkan folk metal,Metal
3808,portland metal,Metal
3809,heavy psych,Metal
3810,portuguese death metal,Metal
3811,hel,Metal
3812,post-black metal,Metal
3813,horror punk brasileiro,Metal
3814,atmospheric black metal,Metal
3815,hungarian black metal,Metal
3816,atlanta metal,Metal
3817,hungarian metal,Metal
3818,powerviolence,Metal
3819,icelandic black metal,Metal
3820,prog metal,Metal
3821,icelandic metal,Metal
3822,progressive black metal,Metal
3823,avant-garde metal,Metal
3824,progressive deathcore,Metal
3825,indian metal,Metal
3826,progressive groove metal,Metal
3827,indonesian black metal,Metal
3828,progressive metalcore,Metal
3829,indonesian death metal,Metal
3830,progressive power metal,Metal
3831,indonesian deathcore,Metal
3832,progressive technical death metal,Metal
3833,indonesian gothic metal,Metal
3834,proto-metal,Metal
3835,indonesian metal,Metal
3836,psychokore,Metal
3837,indonesian thrash metal,Metal
3838,punk tuga,Metal
3839,industrial black metal,Metal
3840,quebec metal,Metal
3841,avant-garde black metal,Metal
3842,rap metal espanol,Metal
3843,instrumental black metal,Metal
3844,rap sardegna,Metal
3845,instrumental death metal,Metal
3846,raw black metal,Metal
3847,instrumental djent,Metal
3848,rock cearense,Metal
3849,instrumental progressive metal,Metal
3850,rock goiano,Metal
3851,iranian metal,Metal
3852,romanian metal,Metal
3853,irish black metal,Metal
3854,russian death metal,Metal
3855,irish death metal,Metal
3856,russian hardcore,Metal
3857,irish metal,Metal
3858,russian metal,Metal
3859,israeli metal,Metal
3860,russian nu metal,Metal
3861,israeli punk,Metal
3862,russian thrash metal,Metal
3863,italian black metal,Metal
3864,argentine heavy metal,Metal
3865,italian death metal,Metal
3866,sci-fi metal,Metal
3867,italian doom metal,Metal
3868,arab metal,Metal
3869,italian folk metal,Metal
3870,seattle metal,Metal
3871,italian gothic metal,Metal
3872,shoegaze brasileiro,Metal
3873,italian hardcore,Metal
3874,singaporean metal,Metal
3875,italian heavy metal,Metal
3876,italian metal,Metal
3877,italian metalcore,Metal
3878,slam death metal,Metal
3879,italian post-hardcore,Metal
3880,slash punk,Metal
3881,italian power metal,Metal
3882,slavic metal,Metal
3883,italian progressive metal,Metal
3884,slovak metal,Metal
3885,j-core,Metal
3886,american grindcore,Metal
3887,j-metal,Metal
3888,south african metal,Metal
3889,japanese black metal,Metal
3890,south carolina metal,Metal
3891,japanese death metal,Metal
3892,spanish black metal,Metal
3893,japanese heavy metal,Metal
3894,spanish folk metal,Metal
3895,uae indie,Metal
3896,alternative metalcore,Metal
3897,uk metalcore,Metal
3898,stoner metal,Metal
3899,uk82,Metal
3900,street punk,Metal
3901,ukrainian black metal,Metal
3902,swedish death metal,Metal
3903,unblack metal,Metal
3904,swedish grindcore,Metal
3905,us power metal,Metal
3906,swedish heavy metal,Metal
3907,utah metal,Metal
3908,swedish metal,Metal
3909,vancouver metal,Metal
3910,swedish post-hardcore,Metal
3911,venezuelan metal,Metal
3912,swedish progressive metal,Metal
3913,virginia metal,Metal
3914,swiss black metal,Metal
3915,vocaloid metal,Metal
3916,symphonic death metal,Metal
3917,voidgrind,Metal
3918,symphonic melodic death metal,Metal
3919,welsh metal,Metal
3920,symphonic power metal,Metal
3921,western ny metal,Metal
3922,technical black metal,Metal
3923,autonomous black metal,Metal
3924,technical death metal,Metal
3925,aggrotech,Metal
3926,technical grindcore,Metal
3927,liedermacher,Metal
3928,technical melodic death metal,Metal
3929,lithuanian metal,Metal
3930,tennessee metal,Metal
3931,lldm,Metal
3932,texas hardcore,Metal
3933,long island punk,Metal
3934,thai metal,Metal
3935,louisiana metal,Metal
3936,alabama metal,Metal
3937,lovecraftian metal,Metal
3938,tolkien metal,Metal
3939,lowlands hardcore,Metal
3940,trap metal italiana,Metal
3941,luxembourgian metal,Metal
3942,tunisian alternative,Metal
3943,macedonian metal,Metal
3944,turkish black metal,Metal
3945,maghreb metal,Metal
3946,japanese metalcore,Metal
3947,black noise,Metal
3948,uk doom metal,Metal
3949,japanese power metal,Metal
3950,uk post-metal,Metal
3951,jazz metal,Metal
3952,ukhc,Metal
3953,kawaii metal,Metal
3954,ukrainian metal,Metal
3955,keller synth,Metal
3956,uptempo hardcore,Metal
3957,kentucky metal,Metal
3958,usbm,Metal
3959,kentucky punk,Metal
3960,vampiric black metal,Metal
3961,korean hardcore,Metal
3962,vegan straight edge,Metal
3963,korean metal,Metal
3964,viking black metal,Metal
3965,krishnacore,Metal
3966,virginia punk,Metal
3967,lapland metal,Metal
3968,voidgaze,Metal
3969,latin american heavy psych,Metal
3970,war metal,Metal
3971,latin metal,Metal
3972,west virginia metal,Metal
3973,latvian metal,Metal
3974,wisconsin metal,Metal
3975,liechtenstein,Metal
3976,xtra raw,Metal
3977,african metal,Metal
3978,Country,Country
3979,country,Country
3980,arrocha,Country
3981,sertanejo universitario,Country
3982,piseiro,Country
3983,forro,Country
3984,agronejo,Country
3985,brega,Country
3986,red dirt,Country
3987,sertanejo tradicional,Country
3988,texas country,Country
3989,alt country,Country
3990,dansktop,Country
3991,traditional country,Country
3992,epadunk,Country
3993,gothic country,Country
3994,axe,Country
3995,tecnobrega,Country
3996,bluegrass,Country
3997,americana,Country
3998,christian country,Country
3999,newgrass,Country
4000,funk melody,Country
4001,acoustic country,Country
4002,comedy,Country
4003,musica gaucha tradicionalista,Country
4004,brazilian ccm,Country
4005,bandinhas,Country
4006,southern gospel,Country
4007,jam band,Country
4008,pop country,Country
4009,irish country,Country
4010,australian country,Country
4011,musica gaucha,Country
4012,nashville singer-songwriter,Country
4013,australian indigenous music,Country
4014,deep new americana,Country
4015,deep talent show,Country
4016,canadian contemporary country,Country
4017,country dawn,Country
4018,musique acadienne,Country
4019,cosmic american,Country
